company_code1|company_code2|cst_no|open_time|close_time|acc_name|cst_sex|nation|id_type|id_no|id_deadline|occupation_code|occupation|income|contact1|contact2|contact3|address1|address2|address3|company|sys_name|pt
"99730000"|"F1008933000019"|"11200021234575140000000000"|"20190518"|"20191012"|"大头1"|"null"|"null"|"13"|"123457514"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234577870000000000"|"20190517"|"20190517"|"大头1"|"null"|"null"|"12"|"123457787"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021235140000000000000"|"20190702"|"20190801"|"e"|"null"|"null"|"13"|"123514"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234569340000000000"|"20190518"|"20191012"|"大头"|"null"|"null"|"13"|"123456934"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234568240000000000"|"20190518"|"20191012"|"大头1"|"null"|"null"|"13"|"123456824"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234570280000000000"|"20190518"|"20191012"|"大头1"|"null"|"null"|"13"|"123457028"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234574250000000000"|"20190518"|"20191012"|"大头2"|"null"|"null"|"13"|"123457425"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234580380000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123458038"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234577160000000000"|"20190518"|"20191012"|"大头2"|"null"|"null"|"13"|"123457716"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"33640000"|"F1008933000020"|"11200021234577810000000000"|"20190518"|"20191012"|"大头1"|"null"|"null"|"13"|"123457781"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"33640000"|"F1008933000020"|"11200021234577300000000000"|"20190518"|"20191012"|"大头1"|"null"|"null"|"13"|"123457730"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234572260000000000"|"20190518"|"20191012"|"大头1"|"null"|"null"|"13"|"123457226"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234573020000000000"|"20190518"|"20191012"|"大头2"|"null"|"null"|"13"|"123457302"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234580860000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123458086"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234587450000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123458745"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"33640000"|"F1008933000020"|"11200021234572150000000000"|"20190518"|"20191012"|"大头2"|"null"|"null"|"13"|"123457215"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234570880000000000"|"20190518"|"20191012"|"大头1"|"null"|"null"|"13"|"123457088"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234575630000000000"|"20190518"|"20191012"|"大头2"|"null"|"null"|"13"|"123457563"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234579120000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123457912"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234570160000000000"|"20190517"|"20190517"|"大头1"|"null"|"null"|"12"|"123457016"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234576540000000000"|"20190518"|"20191012"|"大头"|"null"|"null"|"13"|"123457654"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"33640000"|"F1008933000020"|"11200021234570920000000000"|"20190518"|"20191012"|"大头2"|"null"|"null"|"13"|"123457092"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234574980000000000"|"20190518"|"20191012"|"大头"|"null"|"null"|"13"|"123457498"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234575640000000000"|"20190518"|"20191012"|"大头"|"null"|"null"|"13"|"123457564"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234579760000000000"|"20190517"|"20190517"|"大头1"|"null"|"null"|"12"|"123457976"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234573780000000000"|"20190518"|"20191012"|"大头"|"null"|"null"|"13"|"123457378"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234630000000000000"|"20190702"|"20190801"|"h"|"null"|"null"|"13"|"123463"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234576770000000000"|"20190518"|"20191012"|"大头2"|"null"|"null"|"13"|"123457677"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234586380000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123458638"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234577190000000000"|"20190518"|"20191012"|"大头2"|"null"|"null"|"13"|"123457719"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234568050000000000"|"20190518"|"20191012"|"大头"|"null"|"null"|"13"|"123456805"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234570680000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123457068"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234569920000000000"|"20190518"|"20191012"|"大头1"|"null"|"null"|"13"|"123456992"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234569110000000000"|"20190518"|"20191012"|"大头1"|"null"|"null"|"13"|"123456911"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234572410000000000"|"20190518"|"20191012"|"大头1"|"null"|"null"|"13"|"123457241"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234568190000000000"|"20190518"|"20191012"|"大头2"|"null"|"null"|"13"|"123456819"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234575910000000000"|"20190518"|"20191012"|"大头"|"null"|"null"|"13"|"123457591"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234575830000000000"|"20190518"|"20191012"|"大头1"|"null"|"null"|"13"|"123457583"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234572470000000000"|"20190518"|"20191012"|"大头1"|"null"|"null"|"13"|"123457247"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"33640000"|"F1008933000020"|"11200021234573980000000000"|"20190518"|"20191012"|"大头2"|"null"|"null"|"13"|"123457398"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234574500000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123457450"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234569300000000000"|"20190518"|"20191012"|"大头2"|"null"|"null"|"13"|"123456930"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234572900000000000"|"20190518"|"20191012"|"大头2"|"null"|"null"|"13"|"123457290"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234572070000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123457207"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234582800000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123458280"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234568360000000000"|"20190517"|"20190517"|"大头1"|"null"|"null"|"12"|"123456836"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234569170000000000"|"20190518"|"20191012"|"大头1"|"null"|"null"|"13"|"123456917"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021235110000000000000"|"20190702"|"20190801"|"b"|"null"|"null"|"13"|"123511"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"33640000"|"F1008933000020"|"11200021234577780000000000"|"20190518"|"20191012"|"大头1"|"null"|"null"|"13"|"123457778"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234570570000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123457057"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234575860000000000"|"20190518"|"20191012"|"大头1"|"null"|"null"|"13"|"123457586"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234572890000000000"|"20190518"|"20191012"|"大头1"|"null"|"null"|"13"|"123457289"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234571750000000000"|"20190518"|"20191012"|"大头1"|"null"|"null"|"13"|"123457175"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234574770000000000"|"20190518"|"20191012"|"大头"|"null"|"null"|"13"|"123457477"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234579260000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123457926"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234576520000000000"|"20190517"|"20190517"|"大头1"|"null"|"null"|"12"|"123457652"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234577240000000000"|"20190518"|"20191012"|"大头1"|"null"|"null"|"13"|"123457724"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234573740000000000"|"20190518"|"20191012"|"大头2"|"null"|"null"|"13"|"123457374"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234568780000000000"|"20190518"|"20191012"|"大头1"|"null"|"null"|"13"|"123456878"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234570440000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123457044"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234570140000000000"|"20190518"|"20191012"|"大头2"|"null"|"null"|"13"|"123457014"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234572770000000000"|"20190518"|"20191012"|"大头1"|"null"|"null"|"13"|"123457277"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"33640000"|"F1008933000020"|"11200021234574510000000000"|"20190518"|"20191012"|"大头1"|"null"|"null"|"13"|"123457451"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234577770000000000"|"20190518"|"20191012"|"大头"|"null"|"null"|"13"|"123457777"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234568500000000000"|"20190518"|"20191012"|"大头"|"null"|"null"|"13"|"123456850"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234576360000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123457636"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234571330000000000"|"20190518"|"20191012"|"大头1"|"null"|"null"|"13"|"123457133"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234576200000000000"|"20190518"|"20191012"|"大头2"|"null"|"null"|"13"|"123457620"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234575360000000000"|"20190518"|"20191012"|"大头2"|"null"|"null"|"13"|"123457536"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234577360000000000"|"20190518"|"20191012"|"大头1"|"null"|"null"|"13"|"123457736"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234576400000000000"|"20190518"|"20191012"|"大头1"|"null"|"null"|"13"|"123457640"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234570500000000000"|"20190518"|"20191012"|"大头2"|"null"|"null"|"13"|"123457050"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234585480000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123458548"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234568260000000000"|"20190518"|"20191012"|"大头"|"null"|"null"|"13"|"123456826"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234573140000000000"|"20190518"|"20191012"|"大头2"|"null"|"null"|"13"|"123457314"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234579430000000000"|"20190517"|"20190517"|"大头1"|"null"|"null"|"12"|"123457943"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234577800000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123457780"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234571360000000000"|"20190517"|"20190517"|"大头1"|"null"|"null"|"12"|"123457136"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234570000000000000"|"20190518"|"20191012"|"大头"|"null"|"null"|"13"|"123457000"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234571950000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123457195"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234574780000000000"|"20190517"|"20190517"|"大头1"|"null"|"null"|"12"|"123457478"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234585410000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123458541"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"33640000"|"F1008933000020"|"11200021234571670000000000"|"20190518"|"20191012"|"大头2"|"null"|"null"|"13"|"123457167"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234569450000000000"|"20190518"|"20191012"|"大头2"|"null"|"null"|"13"|"123456945"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"33640000"|"F1008933000020"|"11200021234570320000000000"|"20190518"|"20191012"|"大头2"|"null"|"null"|"13"|"123457032"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234575480000000000"|"20190518"|"20191012"|"大头2"|"null"|"null"|"13"|"123457548"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234571170000000000"|"20190518"|"20191012"|"大头"|"null"|"null"|"13"|"123457117"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234575370000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123457537"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"33640000"|"F1008933000020"|"11200021234568760000000000"|"20190518"|"20191012"|"大头2"|"null"|"null"|"13"|"123456876"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234580340000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123458034"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"33640000"|"F1008933000020"|"11200021234572440000000000"|"20190518"|"20191012"|"大头1"|"null"|"null"|"13"|"123457244"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234571710000000000"|"20190518"|"20191012"|"大头"|"null"|"null"|"13"|"123457171"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"33640000"|"F1008933000020"|"11200021234568690000000000"|"20190518"|"20191012"|"大头1"|"null"|"null"|"13"|"123456869"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234572600000000000"|"20190518"|"20191012"|"大头2"|"null"|"null"|"13"|"123457260"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234570490000000000"|"20190518"|"20191012"|"大头1"|"null"|"null"|"13"|"123457049"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234570100000000000"|"20190518"|"20191012"|"大头1"|"null"|"null"|"13"|"123457010"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234568140000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123456814"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234582730000000000"|"20190517"|"20190517"|"大头1"|"null"|"null"|"12"|"123458273"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234573760000000000"|"20190518"|"20191012"|"大头1"|"null"|"null"|"13"|"123457376"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234573230000000000"|"20190518"|"20191012"|"大头2"|"null"|"null"|"13"|"123457323"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234571520000000000"|"20190518"|"20191012"|"大头2"|"null"|"null"|"13"|"123457152"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234577230000000000"|"20190518"|"20191012"|"大头"|"null"|"null"|"13"|"123457723"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234569930000000000"|"20190517"|"20190517"|"大头2"|"null"|"null"|"12"|"123456993"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234570580000000000"|"20190517"|"20190517"|"大头1"|"null"|"null"|"12"|"123457058"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234569220000000000"|"20190518"|"20191012"|"大头"|"null"|"null"|"13"|"123456922"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234571350000000000"|"20190518"|"20191012"|"大头"|"null"|"null"|"13"|"123457135"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234576780000000000"|"20190518"|"20191012"|"大头"|"null"|"null"|"13"|"123457678"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234571410000000000"|"20190518"|"20191012"|"大头"|"null"|"null"|"13"|"123457141"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234573460000000000"|"20190518"|"20191012"|"大头1"|"null"|"null"|"13"|"123457346"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234568950000000000"|"20190518"|"20191012"|"大头"|"null"|"null"|"13"|"123456895"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234570310000000000"|"20190518"|"20191012"|"大头1"|"null"|"null"|"13"|"123457031"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234584920000000000"|"20190517"|"20190517"|"大头1"|"null"|"null"|"12"|"123458492"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234573790000000000"|"20190518"|"20191012"|"大头1"|"null"|"null"|"13"|"123457379"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234576290000000000"|"20190518"|"20191012"|"大头2"|"null"|"null"|"13"|"123457629"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234576480000000000"|"20190518"|"20191012"|"大头"|"null"|"null"|"13"|"123457648"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200021234572710000000000"|"20190518"|"20191012"|"大头1"|"null"|"null"|"13"|"123457271"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
"99730000"|"F1008933000019"|"11200031234574620000000000"|"20190517"|"20190517"|"大头"|"null"|"null"|"12"|"123457462"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"null"|"20191013000000"
