company_code1|company_code2|company_code3|pol_no|ins_date|app_name|app_cst_no|app_id_no|insfav_type|insbene_cus_pro|relation|fav_type|name|insbene_cst_no|insbene_id_no|pt
"99730000"|"F1008933000019"|""|"P997301602201800000029"|"180306"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301602201800000031"|"180309"|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"11"|"12"|"@N"|""|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301602201800000030"|"180309"|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"11"|"12"|"@N"|""|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301602201800000032"|"180326"|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"11"|"12"|"@N"|""|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301602201800000033"|"180404"|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"11"|"12"|"@N"|""|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301602201800000034"|"180408"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301602201800000035"|"180502"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301602201800000036"|"180510"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301602201800000037"|"180510"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301602201800000038"|"180510"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301602201800000039"|"180510"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301602201800000040"|"180510"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301602201800000041"|"180802"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301602201800000042"|"180802"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301602201800000043"|"180802"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301602201800000044"|"180820"|"测试数据001"|"21001121111111111111111116"|"11111111111111111111"|"11"|"12"|"@N"|""|"测试数据001"|"21001121111111111111111116"|"11111111111111111111"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301603201700000009"|"171227"|"软通测试数据—1217"|"21100092017121700000000000"|"20171217"|"11"|"12"|"@N"|""|"软通测试数据—1217"|"21100092017121700000000000"|"20171217"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301603201800000003"|"180106"|"曹操爱曹操"|"21100091234567800000000000"|"12345678"|"11"|"12"|"@N"|""|"曹操爱曹操"|"21100098000000132000000000"|"8000000132"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301603201800000006"|"180131"|"盛腾"|"21100032345678900000000000"|"234567890"|"11"|"12"|"@N"|""|"盛腾"|"21100032345678900000000000"|"234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301604201800000001"|"180105"|"小汤圆食品工艺有限公司"|"21001119876543000000000000"|"9876543"|"11"|"12"|"@N"|""|"小汤圆食品工艺有限公司"|"21001119876543000000000000"|"9876543"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301604201800000003"|"180131"|"盛腾"|"21100032345678900000000000"|"234567890"|"11"|"12"|"@N"|""|"盛腾"|"21100032345678900000000000"|"234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301604201800000005"|"180131"|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"11"|"12"|"@N"|""|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301604201800000004"|"180131"|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"11"|"12"|"@N"|""|"上海宏盛电子有限公司"|"21001129900022134451000006"|"9900022134451"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301604201800000007"|"180211"|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"11"|"12"|"@N"|""|"上海宏盛电子有限公司"|"21001129900022134451000006"|"9900022134451"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301605201800000002"|"180131"|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"11"|"12"|"@N"|""|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301605201800000003"|"180131"|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"11"|"12"|"@N"|""|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301605201800000005"|"180211"|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"11"|"12"|"@N"|""|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301605201800000007"|"180817"|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"11"|"12"|"@N"|""|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301606201700000001"|"171221"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301606201700000005"|"171221"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301606201700000002"|"171222"|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"11"|"12"|"@N"|""|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301606201700000003"|"171222"|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"11"|"12"|"@N"|""|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301606201700000004"|"171222"|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"11"|"12"|"@N"|""|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301606201800000001"|"180131"|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"11"|"12"|"@N"|""|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301606201800000002"|"180131"|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"11"|"12"|"@N"|""|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301606201800000003"|"180202"|"人在塔在"|"21100091230000000000000000"|"123"|"11"|"12"|"@N"|""|"人在塔在"|"21100091230000000000000000"|"123"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301607201800000001"|"180125"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301607201800000003"|"180131"|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"11"|"12"|"@N"|""|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301607201800000004"|"180131"|"晨光雨露声声慢桃园小镇"|"21100032345987600000000000"|"23459876"|"11"|"12"|"@N"|""|"晨光雨露声声慢桃园小镇"|"21100032345987600000000000"|"23459876"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301607201800000005"|"180131"|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"11"|"12"|"@N"|""|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301607201800000006"|"180131"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301607201800000007"|"180131"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301607201800000008"|"180131"|"晨光雨露声声慢桃园小镇"|"21100032345987600000000000"|"23459876"|"11"|"12"|"@N"|""|"晨光雨露声声慢桃园小镇"|"21100032345987600000000000"|"23459876"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301607201800000009"|"180131"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301607201800000002"|"180131"|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"11"|"12"|"@N"|""|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301607201800000010"|"180201"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301607201800000012"|"180202"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301608201700000001"|"171222"|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"11"|"12"|"@N"|""|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301608201700000002"|"171222"|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"11"|"12"|"@N"|""|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301608201700000003"|"171222"|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"11"|"12"|"@N"|""|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301608201800000001"|"180131"|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"11"|"12"|"@N"|""|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301608201800000002"|"180131"|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"11"|"12"|"@N"|""|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301608201800000004"|"180408"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301702201800000002"|"180727"|"梅花庄主-马步扎稳"|"21001125132142343251200008"|"51321423432512"|"11"|"12"|"@N"|""|"梅花庄主-马步扎稳"|"21001125132142343251200008"|"51321423432512"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301702201800000003"|"180727"|"梅花庄主-马步扎稳"|"21001125132142343251200008"|"51321423432512"|"11"|"12"|"@N"|""|"梅花庄主-马步扎稳"|"21001125132142343251200008"|"51321423432512"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301702201800000004"|"180727"|"梅花庄主-马步扎稳"|"21001125132142343251200008"|"51321423432512"|"11"|"12"|"@N"|""|"梅花庄主-马步扎稳"|"21001125132142343251200008"|"51321423432512"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301702201800000005"|"180727"|"梅花庄主-马步扎稳"|"21001125132142343251200008"|"51321423432512"|"11"|"12"|"@N"|""|"梅花庄主-马步扎稳"|"21001125132142343251200008"|"51321423432512"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301702201800000006"|"180727"|"梅花庄主-马步扎稳"|"21001125132142343251200008"|"51321423432512"|"11"|"12"|"@N"|""|"梅花庄主-马步扎稳"|"21001125132142343251200008"|"51321423432512"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301702201800000007"|"180727"|"梅花庄主-马步扎稳"|"21001125132142343251200008"|"51321423432512"|"11"|"12"|"@N"|""|"梅花庄主-马步扎稳"|"21001125132142343251200008"|"51321423432512"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301702201800000009"|"180730"|"梅花庄主-马步扎稳"|"21001125132142343251200008"|"51321423432512"|"11"|"12"|"@N"|""|"梅花庄主-马步扎稳"|"21001125132142343251200008"|"51321423432512"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301702201800000010"|"180730"|"梅花庄主-马步扎稳"|"21001125132142343251200008"|"51321423432512"|"11"|"12"|"@N"|""|"梅花庄主-马步扎稳"|"21001125132142343251200008"|"51321423432512"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301702201800000011"|"180730"|"梅花庄主-马步扎稳"|"21001125132142343251200008"|"51321423432512"|"11"|"12"|"@N"|""|"梅花庄主-马步扎稳"|"21001125132142343251200008"|"51321423432512"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301702201800000012"|"180730"|"梅花庄主-马步扎稳"|"21001125132142343251200008"|"51321423432512"|"11"|"12"|"@N"|""|"梅花庄主-马步扎稳"|"21001125132142343251200008"|"51321423432512"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301702201800000013"|"180730"|"梅花庄主-马步扎稳"|"21001125132142343251200008"|"51321423432512"|"11"|"12"|"@N"|""|"梅花庄主-马步扎稳"|"21001125132142343251200008"|"51321423432512"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301702201800000014"|"180730"|"梅花庄主-马步扎稳"|"21001125132142343251200008"|"51321423432512"|"11"|"12"|"@N"|""|"梅花庄主-马步扎稳"|"21001125132142343251200008"|"51321423432512"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301702201800000015"|"180730"|"梅花庄主-马步扎稳"|"21001125132142343251200008"|"51321423432512"|"11"|"12"|"@N"|""|"梅花庄主-马步扎稳"|"21001125132142343251200008"|"51321423432512"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301702201800000016"|"180730"|"梅花庄主-马步扎稳"|"21001125132142343251200008"|"51321423432512"|"11"|"12"|"@N"|""|"梅花庄主-马步扎稳"|"21001125132142343251200008"|"51321423432512"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301702201800000008"|"180730"|"梅花庄主-马步扎稳"|"21001125132142343251200008"|"51321423432512"|"11"|"12"|"@N"|""|"梅花庄主"|"21100035132143251600000000"|"51321432516"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301804201700000001"|"171219"|"potato"|"21001111234567000000000000"|"1234567"|"11"|"12"|"@N"|""|"potato"|"21001111234567000000000000"|"1234567"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301804201700000002"|"171223"|"potato"|"21001111234567000000000000"|"1234567"|"11"|"12"|"@N"|""|"potato"|"21001111234567000000000000"|"1234567"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301804201700000003"|"171223"|"potato"|"21001111234567000000000000"|"1234567"|"11"|"12"|"@N"|""|"potato"|"21001111234567000000000000"|"1234567"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301804201800000001"|"180131"|"Graphical Icon"|"21100032345687564534200000"|"23456875645342"|"11"|"12"|"@N"|""|"Graphical Icon"|"21100032345687564534200000"|"23456875645342"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301804201800000007"|"180408"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301805201800000003"|"180202"|"咿咿呀呀学语啊萌宝摄影有限公司"|"21100032345678990000000000"|"2345678990"|"11"|"12"|"@N"|""|"咿咿呀呀学语啊萌宝摄影有限公司"|"21100032345678990000000000"|"2345678990"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301806201800000001"|"180202"|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"11"|"12"|"@N"|""|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301807201700000001"|"171219"|"汪汪小函联合科技有限公司"|"21100021111122000000000000"|"1111122"|"11"|"12"|"@N"|""|"汪汪小函联合科技有限公司"|"21100021111122000000000000"|"1111122"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301807201800000009"|"180202"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301808201700000001"|"171219"|"俊男俊逸高新技术有限公司"|"21100091234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"俊男俊逸高新技术有限公司"|"21100091234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301808201800000002"|"180201"|"Ant forest Gaming"|"21100023456789000000000000"|"34567890"|"11"|"12"|"@N"|""|"Ant forest Gaming"|"21100023456789000000000000"|"34567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301808201800000003"|"180202"|"盛腾"|"21100032345678900000000000"|"234567890"|"11"|"12"|"@N"|""|"盛腾"|"21100032345678900000000000"|"234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301808201800000005"|"180202"|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"11"|"12"|"@N"|""|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301808201800000007"|"180211"|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"11"|"12"|"@N"|""|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997301808201800000009"|"180817"|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"11"|"12"|"@N"|""|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997302001201900000056"|"190610"|"loquat"|"21001121213456780000000000"|"121345678"|"11"|"12"|"@N"|""|"loquat"|"21001121213456780000000000"|"121345678"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997304000201800000004"|"181127"|"先生"|"21001116242341232460000006"|"624234123246"|"11"|"12"|"@N"|""|"先生"|"21001116242341232460000006"|"624234123246"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997304000201800000005"|"181127"|"先生"|"21001116242341232460000006"|"624234123246"|"11"|"12"|"@N"|""|"先生"|"21001116242341232460000006"|"624234123246"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997304000201800000006"|"181127"|"先生"|"21001116242341232460000006"|"624234123246"|"11"|"12"|"@N"|""|"先生"|"21001116242341232460000006"|"624234123246"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997304000201800000007"|"181127"|"先生"|"21001116242341232460000006"|"624234123246"|"11"|"12"|"@N"|""|"先生"|"21001116242341232460000006"|"624234123246"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997304000201800000009"|"181127"|"先生"|"21001116242341232460000006"|"624234123246"|"11"|"12"|"@N"|""|"先生"|"21001116242341232460000006"|"624234123246"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997304000201800000008"|"181127"|"先生"|"21001116242341232460000006"|"624234123246"|"11"|"12"|"@N"|""|"先生"|"21001116242341232460000006"|"624234123246"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997304000201800000010"|"181127"|"先生"|"21001116242341232460000006"|"624234123246"|"11"|"12"|"@N"|""|"先生"|"21001116242341232460000006"|"624234123246"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997304000201800000011"|"181127"|"先生"|"21001116242341232460000006"|"624234123246"|"11"|"12"|"@N"|""|"先生"|"21001116242341232460000006"|"624234123246"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997304000201800000013"|"181211"|"浙分-测试"|"21100026234325435213400008"|"62343254352134"|"11"|"12"|"@N"|""|"浙分-测试"|"21100026234325435213400008"|"62343254352134"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997304000201800000014"|"181211"|"浙分-测试"|"21100026234325435213400008"|"62343254352134"|"11"|"12"|"@N"|""|"浙分-测试"|"21100026234325435213400008"|"62343254352134"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997304000201800000015"|"181221"|"浙分-测试"|"21100026234325435213400008"|"62343254352134"|"11"|"12"|"@N"|""|"浙分-测试"|"21100026234325435213400008"|"62343254352134"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997304001201800000005"|"180705"|"方磊"|"21001112452400000000000000"|"24524"|"11"|"12"|"@N"|""|"方磊"|"21001112452400000000000000"|"24524"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997304001201800000004"|"180705"|"方磊"|"21001112452400000000000000"|"24524"|"11"|"12"|"@N"|""|"方磊"|"21001112452400000000000000"|"24524"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997304001201800000002"|"180705"|"方磊"|"21001112452400000000000000"|"24524"|"11"|"12"|"@N"|""|"方磊"|"21001112452400000000000000"|"24524"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997304001201800000007"|"180705"|"方磊"|"21001112452400000000000000"|"24524"|"11"|"12"|"@N"|""|"方磊"|"21001112452400000000000000"|"24524"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997304001201800000006"|"180705"|"方磊"|"21001112452400000000000000"|"24524"|"11"|"12"|"@N"|""|"方磊"|"21001112452400000000000000"|"24524"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997304001201800000014"|"180709"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997304001201800000015"|"180711"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997304001201900000001"|"190108"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997304001201900000002"|"190108"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997304001201900000003"|"190109"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997304001201900000004"|"190109"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997304001201900000005"|"190109"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997304001201900000006"|"190109"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997304001201900000007"|"190109"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997304001201900000008"|"190109"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997304001201900000009"|"190109"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997304001201900000010"|"190110"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997304001201900000011"|"190110"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997304001201900000012"|"190110"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997304001201900000017"|"190911"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997304002201800000001"|"180304"|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"11"|"12"|"@N"|""|"上海宏盛电子有限公司"|"21001129900022093300000000"|"99000220933"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997304002201800000003"|"180305"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997304002201800000015"|"181203"|"测试数据001"|"21001121111111111111111116"|"11111111111111111111"|"11"|"12"|"@N"|""|"测试数据001"|"21001121111111111111111116"|"11111111111111111111"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997304003201800000003"|"180305"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
"99730000"|"F1008933000019"|""|"P997304003201800000006"|"180307"|"山水集团"|"21001111234567890000000000"|"1234567890"|"11"|"12"|"@N"|""|"山水集团"|"21001111234567890000000000"|"1234567890"|"20191013000000"
