company_code1|company_code2|company_code3|company_code4|pol_no|app_no|ins_date|eff_date|app_name|app_cst_no|app_id_no|app_cus_pro|ins_name|ins_cst_no|ins_id_no|ins_cus_pro|benefit_name|benefit_id_no|benefit_type|relation_1|relation_2|cla_app_name|cla_id_type|cla_id_no|cla_pro|cla_date|pay_date|cur_code|cla_amt|cla_usd_amt|cla_no|tsf_flag|acc_name|acc_no|acc_bank|acc_type|acc_id_type|acc_id_no|receipt_no|pt
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190904"|"null"|""|"5500000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"5555555"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190715"|"null"|""|"3000000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190828"|"null"|""|"3000000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190904"|"null"|""|"3000000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190715"|"null"|""|"2500000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190828"|"null"|""|"2500000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190904"|"null"|""|"2500000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190715"|"null"|""|"1000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190828"|"null"|""|"1000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190904"|"null"|""|"1000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190715"|"null"|""|"5000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190828"|"null"|""|"5000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190904"|"null"|""|"5000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190715"|"null"|""|"2000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190828"|"null"|""|"2000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190904"|"null"|""|"2000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190715"|"null"|""|"6000000.00"|"null"|"C000006002201900000017"|"10"|"张三"|"44444444"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190828"|"null"|""|"6000000.00"|"null"|"C000006002201900000017"|"10"|"张三"|"44444444"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190904"|"null"|""|"6000000.00"|"null"|"C000006002201900000017"|"10"|"张三"|"44444444"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190715"|"null"|""|"5500000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"5555555"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190828"|"null"|""|"5500000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"5555555"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190904"|"null"|""|"5500000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"5555555"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190715"|"null"|""|"3000000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190828"|"null"|""|"3000000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190904"|"null"|""|"3000000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190715"|"null"|""|"2500000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190828"|"null"|""|"2500000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190904"|"null"|""|"2500000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190715"|"null"|""|"1000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190828"|"null"|""|"1000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190904"|"null"|""|"1000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190715"|"null"|""|"5000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190828"|"null"|""|"5000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190904"|"null"|""|"5000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190715"|"null"|""|"2000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190828"|"null"|""|"2000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190904"|"null"|""|"2000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190715"|"null"|""|"6000000.00"|"null"|"C000006002201900000017"|"10"|"张三"|"44444444"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190828"|"null"|""|"6000000.00"|"null"|"C000006002201900000017"|"10"|"张三"|"44444444"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190904"|"null"|""|"6000000.00"|"null"|"C000006002201900000017"|"10"|"张三"|"44444444"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190715"|"null"|""|"5500000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"5555555"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190828"|"null"|""|"5500000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"5555555"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190904"|"null"|""|"5500000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"5555555"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190715"|"null"|""|"3000000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190828"|"null"|""|"3000000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190904"|"null"|""|"3000000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190715"|"null"|""|"2500000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190828"|"null"|""|"2500000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190904"|"null"|""|"2500000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190715"|"null"|""|"1000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190828"|"null"|""|"1000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190904"|"null"|""|"1000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190715"|"null"|""|"5000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190828"|"null"|""|"5000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190904"|"null"|""|"5000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190715"|"null"|""|"2000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
"99730000"|"F1008933000019"|""|""|"P997306002201900000024"|"T997306002201900000083"|"20190712"|"20190701"|"魏无羡"|"11200024315145140000000000"|"431514514"|"11"|"瑶瑶"|"11200061234620000000000000"|"123462"|"11"|"null"|"123456789"|"11"|"null"|"null"|"魏无羡"|""|""|"null"|"20190828"|"null"|""|"2000.00"|"null"|"C000006002201900000017"|"10"|"瑶瑶"|"6666666"|"105"|"0"|"14"|"null"|"C000006002201900000017"|"20191013000000"
