company_code1|company_code2|company_code3|pol_no|app_no|ins_state|sale_type|sale_name|ins_date|eff_date|app_name|app_cst_no|app_id_type|app_id_no|ins_name|ins_cst_no|ins_id_no|ins_cus_pro|relation|legal_type|benefit_cus_pro|benefit_name|benefit_cst_no|benefit_id_no|ins_no|cur_code|pre_amt|usd_amt|prof_type|del_way|del_period|limit|subject|tsf_flag|acc_name|acc_no|acc_bank|receipt_no|pt
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头"|"11200031234571080000000000"|"123457108"|"11"|"@N"|""|"1"|"null"|"11200051234571080000000000"|"123457108"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头2"|"11200031234570200000000000"|"123457020"|"11"|"@N"|""|"1"|"null"|"11200051234570200000000000"|"123457020"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头"|"11200031234576960000000000"|"123457696"|"11"|"@N"|""|"1"|"null"|"11200051234576960000000000"|"123457696"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头2"|"11200031234586790000000000"|"123458679"|"11"|"@N"|""|"1"|"null"|"11200051234586790000000000"|"123458679"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头2"|"11200031234580670000000000"|"123458067"|"11"|"@N"|""|"1"|"null"|"11200051234580670000000000"|"123458067"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头1"|"11200031234577930000000000"|"123457793"|"11"|"@N"|""|"1"|"null"|"11200051234577930000000000"|"123457793"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头1"|"11200031234573070000000000"|"123457307"|"11"|"@N"|""|"1"|"null"|"11200051234573070000000000"|"123457307"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头1"|"11200031234580450000000000"|"123458045"|"11"|"@N"|""|"1"|"null"|"11200051234580450000000000"|"123458045"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头"|"11200031234575550000000000"|"123457555"|"11"|"@N"|""|"1"|"null"|"11200051234575550000000000"|"123457555"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头2"|"11200031234576890000000000"|"123457689"|"11"|"@N"|""|"1"|"null"|"11200051234576890000000000"|"123457689"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头1"|"11200031234568780000000000"|"123456878"|"11"|"@N"|""|"1"|"null"|"11200051234568780000000000"|"123456878"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头2"|"11200031234571610000000000"|"123457161"|"11"|"@N"|""|"1"|"null"|"11200051234571610000000000"|"123457161"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头1"|"11200031234577120000000000"|"123457712"|"11"|"@N"|""|"1"|"null"|"11200051234577120000000000"|"123457712"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头1"|"11200031234572680000000000"|"123457268"|"11"|"@N"|""|"1"|"null"|"11200051234572680000000000"|"123457268"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头"|"11200031234573780000000000"|"123457378"|"11"|"@N"|""|"1"|"null"|"11200051234573780000000000"|"123457378"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头1"|"11200031234587320000000000"|"123458732"|"11"|"@N"|""|"1"|"null"|"11200051234587320000000000"|"123458732"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头2"|"11200031234579110000000000"|"123457911"|"11"|"@N"|""|"1"|"null"|"11200051234579110000000000"|"123457911"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头"|"11200031234577740000000000"|"123457774"|"11"|"@N"|""|"1"|"null"|"11200051234577740000000000"|"123457774"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头2"|"11200031234586940000000000"|"123458694"|"11"|"@N"|""|"1"|"null"|"11200051234586940000000000"|"123458694"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头1"|"11200031234580660000000000"|"123458066"|"11"|"@N"|""|"1"|"null"|"11200051234580660000000000"|"123458066"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头2"|"11200031234587690000000000"|"123458769"|"11"|"@N"|""|"1"|"null"|"11200051234587690000000000"|"123458769"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头"|"11200031234585450000000000"|"123458545"|"11"|"@N"|""|"1"|"null"|"11200051234585450000000000"|"123458545"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头1"|"11200031234575350000000000"|"123457535"|"11"|"@N"|""|"1"|"null"|"11200051234575350000000000"|"123457535"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头2"|"11200031234578540000000000"|"123457854"|"11"|"@N"|""|"1"|"null"|"11200051234578540000000000"|"123457854"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头"|"11200031234572280000000000"|"123457228"|"11"|"@N"|""|"1"|"null"|"11200051234572280000000000"|"123457228"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头2"|"11200031234572390000000000"|"123457239"|"11"|"@N"|""|"1"|"null"|"11200051234572390000000000"|"123457239"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头2"|"11200031234584450000000000"|"123458445"|"11"|"@N"|""|"1"|"null"|"11200051234584450000000000"|"123458445"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头1"|"11200031234587470000000000"|"123458747"|"11"|"@N"|""|"1"|"null"|"11200051234587470000000000"|"123458747"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头"|"11200031234581400000000000"|"123458140"|"11"|"@N"|""|"1"|"null"|"11200051234581400000000000"|"123458140"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头"|"11200031234569910000000000"|"123456991"|"11"|"@N"|""|"1"|"null"|"11200051234569910000000000"|"123456991"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头1"|"11200031234573040000000000"|"123457304"|"11"|"@N"|""|"1"|"null"|"11200051234573040000000000"|"123457304"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头2"|"11200031234585650000000000"|"123458565"|"11"|"@N"|""|"1"|"null"|"11200051234585650000000000"|"123458565"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头"|"11200031234571320000000000"|"123457132"|"11"|"@N"|""|"1"|"null"|"11200051234571320000000000"|"123457132"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头1"|"11200031234575110000000000"|"123457511"|"11"|"@N"|""|"1"|"null"|"11200051234575110000000000"|"123457511"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头2"|"11200031234572810000000000"|"123457281"|"11"|"@N"|""|"1"|"null"|"11200051234572810000000000"|"123457281"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头"|"11200031234584670000000000"|"123458467"|"11"|"@N"|""|"1"|"null"|"11200051234584670000000000"|"123458467"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头"|"11200031234576150000000000"|"123457615"|"11"|"@N"|""|"1"|"null"|"11200051234576150000000000"|"123457615"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头1"|"11200031234575740000000000"|"123457574"|"11"|"@N"|""|"1"|"null"|"11200051234575740000000000"|"123457574"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头"|"11200031234573150000000000"|"123457315"|"11"|"@N"|""|"1"|"null"|"11200051234573150000000000"|"123457315"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头2"|"11200031234582170000000000"|"123458217"|"11"|"@N"|""|"1"|"null"|"11200051234582170000000000"|"123458217"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头1"|"11200031234572620000000000"|"123457262"|"11"|"@N"|""|"1"|"null"|"11200051234572620000000000"|"123457262"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头2"|"11200031234568880000000000"|"123456888"|"11"|"@N"|""|"1"|"null"|"11200051234568880000000000"|"123456888"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头1"|"11200031234581110000000000"|"123458111"|"11"|"@N"|""|"1"|"null"|"11200051234581110000000000"|"123458111"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头1"|"11200031234568330000000000"|"123456833"|"11"|"@N"|""|"1"|"null"|"11200051234568330000000000"|"123456833"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头1"|"11200031234583090000000000"|"123458309"|"11"|"@N"|""|"1"|"null"|"11200051234583090000000000"|"123458309"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头"|"11200031234572040000000000"|"123457204"|"11"|"@N"|""|"1"|"null"|"11200051234572040000000000"|"123457204"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头1"|"11200031234577330000000000"|"123457733"|"11"|"@N"|""|"1"|"null"|"11200051234577330000000000"|"123457733"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头2"|"11200031234587240000000000"|"123458724"|"11"|"@N"|""|"1"|"null"|"11200051234587240000000000"|"123458724"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头1"|"11200031234586360000000000"|"123458636"|"11"|"@N"|""|"1"|"null"|"11200051234586360000000000"|"123458636"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头"|"11200031234568680000000000"|"123456868"|"11"|"@N"|""|"1"|"null"|"11200051234568680000000000"|"123456868"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头1"|"11200031234584440000000000"|"123458444"|"11"|"@N"|""|"1"|"null"|"11200051234584440000000000"|"123458444"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头2"|"11200031234572540000000000"|"123457254"|"11"|"@N"|""|"1"|"null"|"11200051234572540000000000"|"123457254"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头1"|"11200031234581740000000000"|"123458174"|"11"|"@N"|""|"1"|"null"|"11200051234581740000000000"|"123458174"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头"|"11200031234575970000000000"|"123457597"|"11"|"@N"|""|"1"|"null"|"11200051234575970000000000"|"123457597"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头"|"11200031234582990000000000"|"123458299"|"11"|"@N"|""|"1"|"null"|"11200051234582990000000000"|"123458299"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头2"|"11200031234570560000000000"|"123457056"|"11"|"@N"|""|"1"|"null"|"11200051234570560000000000"|"123457056"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头2"|"11200031234573320000000000"|"123457332"|"11"|"@N"|""|"1"|"null"|"11200051234573320000000000"|"123457332"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
"99730000"|"F1008933000019"|"99730000"|"P997306005201900000004"|"T997306005201900000011"|"11"|"17"|"null"|"20190516"|"20190517"|"许露露"|"11200033895683275094790002"|"12"|"389568327509479"|"大头"|"11200031234580410000000000"|"123458041"|"11"|"@N"|""|"1"|"null"|"11200051234580410000000000"|"123458041"|"06005"|"CNY"|"12720.00"|"null"|"12"|"11"|"14"|"1"|""|"11"|"许露露"|"null"|"null"|"T997306005201900000011"|"20191013000000"
